From;FromProperty;FromValue;To;ToProperty;ToValue;Name;Cardinalities
PhysicalSpaces;name;Alcoba1 A201;PhysicalAreas;name;Pared Frontal Alcoba1 A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba1 A201;PhysicalAreas;name;Pared Lado Derecho Alcoba1 A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba1 A201;PhysicalAreas;name;Pared Lado Izquierdo Alcoba1 A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba1 A201;PhysicalAreas;name;Ventana PFR Alcoba1 A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba1 A201;PhysicalAreas;name;Marco Ventana PFR Alcoba1 A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba1 A201;PhysicalAreas;name;Filo Marco Ventana PFR Alcoba1 A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba1 A201;PhysicalAreas;name;Piso Alcoba1 A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba1 A201;PhysicalAreas;name;Guardascoba Alcoba1 A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba1 A201;PhysicalAreas;name;Techo Alcoba1 A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Baño A201;PhysicalAreas;name;Puerta Baño A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Baño A201;PhysicalAreas;name;Marco Puerta Baño A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Baño A201;PhysicalAreas;name;Filo Marco Puerta Baño A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Baño A201;PhysicalAreas;name;Pared Fachada Interior Baño A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Baño A201;PhysicalAreas;name;Pared Frontal Baño A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Baño A201;PhysicalAreas;name;Pared Lado Derecho Baño A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Baño A201;PhysicalAreas;name;Pared Lado Izquierdo Baño A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Baño A201;PhysicalAreas;name;Marco Vacio PFI Baño A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Baño A201;PhysicalAreas;name;Filo Marco Vacio PFI Baño A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Baño A201;PhysicalAreas;name;Filo Columna PFR Baño A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Baño A201;PhysicalAreas;name;Filo Columna PLD Baño A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Baño A201;PhysicalAreas;name;Piso Baño A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Baño A201;PhysicalAreas;name;Guardascoba Baño A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Baño A201;PhysicalAreas;name;Techo Baño A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba2 A201;PhysicalAreas;name;Puerta Alcoba2 A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba2 A201;PhysicalAreas;name;Marco Puerta Alcoba2 A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba2 A201;PhysicalAreas;name;Filo Marco Puerta Alcoba2 A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba2 A201;PhysicalAreas;name;Pared Fachada Interior Alcoba2 A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba2 A201;PhysicalAreas;name;Pared Frontal Alcoba2 A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba2 A201;PhysicalAreas;name;Pared Lado Derecho Alcoba2 A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba2 A201;PhysicalAreas;name;Pared Lado Izquierdo Alcoba2 A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba2 A201;PhysicalAreas;name;Marco Vacio PFI Alcoba2 A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba2 A201;PhysicalAreas;name;Filo Marco Vacio PFI Alcoba2 A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba2 A201;PhysicalAreas;name;Marco Ventana Calados PFR Alcoba2 A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba2 A201;PhysicalAreas;name;Filo1 Columna PFI Alcoba2 A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba2 A201;PhysicalAreas;name;Filo2 Columna PFI Alcoba2 A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba2 A201;PhysicalAreas;name;Filo3 Columna PFI Alcoba2 A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba2 A201;PhysicalAreas;name;Filo4 Columna PFI Alcoba2 A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba2 A201;PhysicalAreas;name;Filo5 Horizontal PFI Alcoba2 A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba2 A201;PhysicalAreas;name;Filo1 Columna PLI Alcoba2 A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba2 A201;PhysicalAreas;name;Piso Alcoba2 A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba2 A201;PhysicalAreas;name;Guardascoba Alcoba2 A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba2 A201;PhysicalAreas;name;Techo Alcoba2 A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Balcon A201;PhysicalAreas;name;Marco Vacio Balcon A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Balcon A201;PhysicalAreas;name;Pared Fachada Interior Balcon A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Balcon A201;PhysicalAreas;name;Pared Frontal Balcon A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Balcon A201;PhysicalAreas;name;Pared Lado Derecho Balcon A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Balcon A201;PhysicalAreas;name;Pared Lado Izquierdo Balcon A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Balcon A201;PhysicalAreas;name;Ventana Balcon A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Balcon A201;PhysicalAreas;name;Marco Ventana PFR Balcon A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Balcon A201;PhysicalAreas;name;Filo Marco Ventana PFR Balcon A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Balcon A201;PhysicalAreas;name;Piso Balcon A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Balcon A201;PhysicalAreas;name;Guardascoba Balcon A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Balcon A201;PhysicalAreas;name;Techo Balcon A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Cocina A201;PhysicalAreas;name;Puerta Cocina A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Cocina A201;PhysicalAreas;name;Marco Puerta Cocina A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Cocina A201;PhysicalAreas;name;Filo Marco Puerta Cocina A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Cocina A201;PhysicalAreas;name;Pared Fachada Interior Cocina A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Cocina A201;PhysicalAreas;name;Pared Frontal Cocina A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Cocina A201;PhysicalAreas;name;Pared Lado Derecho Cocina A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Cocina A201;PhysicalAreas;name;Pared Lado Izquierdo Cocina A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Cocina A201;PhysicalAreas;name;Filo Columna PFR Cocina A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Cocina A201;PhysicalAreas;name;Filo Columna PLD Cocina A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Cocina A201;PhysicalAreas;name;Piso Cocina A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Cocina A201;PhysicalAreas;name;Guardascoba Cocina A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Cocina A201;PhysicalAreas;name;Techo Local Cocina A201;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Pasillo A202;PhysicalAreas;name;Puerta A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Pasillo A202;PhysicalAreas;name;Marco Puerta A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Pasillo A202;PhysicalAreas;name;Filo Marco Puerta A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Pasillo A202;PhysicalAreas;name;Pared Frontal Pasillo A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Pasillo A202;PhysicalAreas;name;Pared Lado Derecho Pasillo A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Pasillo A202;PhysicalAreas;name;Pared Lado Izquierdo Pasillo A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Pasillo A202;PhysicalAreas;name;Filo1 Columna PFI Pasillo A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Pasillo A202;PhysicalAreas;name;Piso Pasillo A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Pasillo A202;PhysicalAreas;name;Guardascoba Pasillo A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Pasillo A202;PhysicalAreas;name;Techo Pasillo A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Sala Comedor A202;PhysicalAreas;name;Pared Fachada Interior Sala Comedor A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Sala Comedor A202;PhysicalAreas;name;Pared Frontal Sala Comedor A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Sala Comedor A202;PhysicalAreas;name;Pared Lado Derecho Sala Comedor A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Sala Comedor A202;PhysicalAreas;name;Pared Lado Izquierdo Sala Comedor A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Sala Comedor A202;PhysicalAreas;name;Ventana PLD Sala Comedor A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Sala Comedor A202;PhysicalAreas;name;Marco Ventana PLD Sala Comedor A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Sala Comedor A202;PhysicalAreas;name;Filo Marco Ventana PLD Sala Comedor A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Sala Comedor A202;PhysicalAreas;name;Filo1 Columna PFR Sala Comedor A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Sala Comedor A202;PhysicalAreas;name;Filo2 Columna PFR Sala Comedor A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba1 A202;PhysicalAreas;name;Puerta Alcoba1 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba1 A202;PhysicalAreas;name;Marco Puerta Alcoba1 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba1 A202;PhysicalAreas;name;Filo Marco Puerta Alcoba1 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba1 A202;PhysicalAreas;name;Pared Fachada Interior Alcoba1 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba1 A202;PhysicalAreas;name;Pared Frontal Alcoba1 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba1 A202;PhysicalAreas;name;Pared Lado Derecho Alcoba1 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba1 A202;PhysicalAreas;name;Pared Lado Izquierdo Alcoba1 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba1 A202;PhysicalAreas;name;Ventana PFR Alcoba1 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba1 A202;PhysicalAreas;name;Marco Ventana PFR Alcoba1 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba1 A202;PhysicalAreas;name;Filo Marco Ventana PFR Alcoba1 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba1 A202;PhysicalAreas;name;Filo Columna PLD Alcoba1 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba1 A202;PhysicalAreas;name;Filo Columna PLI Alcoba1 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba1 A202;PhysicalAreas;name;Piso Alcoba1 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba1 A202;PhysicalAreas;name;Guardascoba Alcoba1 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba1 A202;PhysicalAreas;name;Techo Alcoba1 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba1 A202;PhysicalAreas;name;Puerta Balcon Alcoba1 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba1 A202;PhysicalAreas;name;Marco Puerta Balcon Alcoba1 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba1 A202;PhysicalAreas;name;Filo Marco Puerta Balcon Alcoba1 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba1 A202;PhysicalAreas;name;Pared Fachada Interior Balcon Alcoba1 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba1 A202;PhysicalAreas;name;Pared Frontal Balcon Alcoba1 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba1 A202;PhysicalAreas;name;Pared Lado Derecho Balcon Alcoba1 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba1 A202;PhysicalAreas;name;Pared Lado Izquierdo Balcon Alcoba1 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba1 A202;PhysicalAreas;name;Ventana PFR Balcon Alcoba1 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba1 A202;PhysicalAreas;name;Marco Ventana PFR Balcon Alcoba1 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba1 A202;PhysicalAreas;name;Filo Marco Ventana PFR Balcon Alcoba1 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba1 A202;PhysicalAreas;name;Piso Balcon Alcoba1 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba1 A202;PhysicalAreas;name;Guardascoba Balcon Alcoba1 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba1 A202;PhysicalAreas;name;Techo Balcon Alcoba1 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba2 A202;PhysicalAreas;name;Puerta Alcoba2 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba2 A202;PhysicalAreas;name;Marco Puerta Alcoba2 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba2 A202;PhysicalAreas;name;Filo Marco Puerta Alcoba2 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba2 A202;PhysicalAreas;name;Pared Fachada Interior Alcoba2 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba2 A202;PhysicalAreas;name;Pared Frontal Alcoba2 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba2 A202;PhysicalAreas;name;Pared Lado Derecho Alcoba2 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba2 A202;PhysicalAreas;name;Pared Lado Izquierdo Alcoba2 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba2 A202;PhysicalAreas;name;Ventana PFR Alcoba2 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba2 A202;PhysicalAreas;name;Marco Ventana PFR Alcoba2 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba2 A202;PhysicalAreas;name;Filo Marco Ventana PFR Alcoba2 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba2 A202;PhysicalAreas;name;Filo Horizontal PFI Alcoba2 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba2 A202;PhysicalAreas;name;Filo Columna PFR Alcoba2 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba2 A202;PhysicalAreas;name;Filo Columna PLD Alcoba2 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba2 A202;PhysicalAreas;name;Piso Alcoba2 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba2 A202;PhysicalAreas;name;Guardascoba Alcoba2 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba2 A202;PhysicalAreas;name;Techo Alcoba2 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba2 A202;PhysicalAreas;name;Puerta Balcon Alcoba2 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba2 A202;PhysicalAreas;name;Marco Puerta Balcon Alcoba2 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba2 A202;PhysicalAreas;name;Filo Marco Puerta Balcon Alcoba2 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba2 A202;PhysicalAreas;name;Pared Fachada Interior Balcon Alcoba2 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba2 A202;PhysicalAreas;name;Pared Frontal Balcon Alcoba2 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba2 A202;PhysicalAreas;name;Pared Lado Derecho Balcon Alcoba2 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba2 A202;PhysicalAreas;name;Pared Lado Izquierdo Balcon Alcoba2 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba2 A202;PhysicalAreas;name;Ventana PFR Balcon Alcoba2 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba2 A202;PhysicalAreas;name;Marco Ventana PFR Balcon Alcoba2 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba2 A202;PhysicalAreas;name;Filo Marco Ventana PFR Balcon Alcoba2 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba2 A202;PhysicalAreas;name;Piso Balcon Alcoba2 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba2 A202;PhysicalAreas;name;Guardascoba Balcon Alcoba2 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Alcoba2 A202;PhysicalAreas;name;Techo Balcon Alcoba2 A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Baño A202;PhysicalAreas;name;Puerta Baño A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Baño A202;PhysicalAreas;name;Marco Puerta Baño A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Baño A202;PhysicalAreas;name;Filo Marco Puerta Baño A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Baño A202;PhysicalAreas;name;Pared Fachada Interior Baño A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Baño A202;PhysicalAreas;name;Pared Frontal Baño A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Baño A202;PhysicalAreas;name;Pared Lado Derecho Baño A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Baño A202;PhysicalAreas;name;Pared Lado Izquierdo Baño A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Baño A202;PhysicalAreas;name;Piso Baño A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Baño A202;PhysicalAreas;name;Guardascoba Baño A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Baño A202;PhysicalAreas;name;Techo Baño A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Baño Cocina A202;PhysicalAreas;name;Marco Puerta Baño Cocina A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Baño Cocina A202;PhysicalAreas;name;Filo Marco Puerta Baño Cocina A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Baño Cocina A202;PhysicalAreas;name;Pared Fachada Interior Baño Cocina A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Baño Cocina A202;PhysicalAreas;name;Pared Frontal Baño Cocina A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Baño Cocina A202;PhysicalAreas;name;Pared Lado Derecho Baño Cocina A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Baño Cocina A202;PhysicalAreas;name;Pared Lado Izquierdo Baño Cocina A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Baño Cocina A202;PhysicalAreas;name;Marco Vacio PFI Baño Cocina A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Baño Cocina A202;PhysicalAreas;name;Filo Marco Vacio PFI Baño Cocina A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Baño Cocina A202;PhysicalAreas;name;Filo Columna PFR Baño Cocina A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Baño Cocina A202;PhysicalAreas;name;Filo Columna PLI Baño Cocina A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Baño Cocina A202;PhysicalAreas;name;Piso Baño Cocina A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Baño Cocina A202;PhysicalAreas;name;Guardascoba Baño Cocina A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Baño Cocina A202;PhysicalAreas;name;Techo Baño Cocina A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Cocina A202;PhysicalAreas;name;Marco Puerta Cocina A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Cocina A202;PhysicalAreas;name;Filo Marco Puerta Cocina A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Cocina A202;PhysicalAreas;name;Pared Fachada Interior Cocina A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Cocina A202;PhysicalAreas;name;Pared Frontal Cocina A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Cocina A202;PhysicalAreas;name;Pared Lado Derecho Cocina A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Cocina A202;PhysicalAreas;name;Pared Lado Izquierdo Cocina A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Cocina A202;PhysicalAreas;name;Marco Vacio PLI Cocina L2;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Cocina A202;PhysicalAreas;name;Filo Marco Vacio PLI Cocina L2;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Cocina A202;PhysicalAreas;name;Filo1 Columna PFR Cocina A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Cocina A202;PhysicalAreas;name;Filo2 Columna PFR Cocina A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Cocina A202;PhysicalAreas;name;Filo Columna PLD Cocina A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Cocina A202;PhysicalAreas;name;Filo1 Columna PLI Cocina A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Cocina A202;PhysicalAreas;name;Filo2 Columna PLI Cocina A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Cocina A202;PhysicalAreas;name;Piso Cocina A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Cocina A202;PhysicalAreas;name;Guardascoba Cocina A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Cocina A202;PhysicalAreas;name;Techo Cocina A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Balcon A202;PhysicalAreas;name;Puerta Balcon A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Balcon A202;PhysicalAreas;name;Marco Puerta Balcon A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Balcon A202;PhysicalAreas;name;Filo Marco Puerta Balcon A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Balcon A202;PhysicalAreas;name;Pared Fachada Interior Balcon A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Balcon A202;PhysicalAreas;name;Pared Frontal Balcon A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Balcon A202;PhysicalAreas;name;Pared Lado Derecho Balcon A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Balcon A202;PhysicalAreas;name;Pared Lado Izquierdo Balcon A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Balcon A202;PhysicalAreas;name;Marco Vacio PFR Balcon A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Balcon A202;PhysicalAreas;name;Filo Marco Vacio PFR Balcon A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Balcon A202;PhysicalAreas;name;Marco Vacio PLD Balcon A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Balcon A202;PhysicalAreas;name;Filo Marco Vacio PLD Balcon A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Balcon A202;PhysicalAreas;name;Piso Balcon A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Balcon A202;PhysicalAreas;name;Guardascoba Balcon A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Balcon A202;PhysicalAreas;name;Techo Balcon A202;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Fachada CR23;PhysicalAreas;name;Puerta Ingreso Piso2 CR23;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Fachada CR23;PhysicalAreas;name;Marco Puerta Ingreso Piso2 CR23;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Ingreso Escalera 1 Piso CR23;PhysicalAreas;name;Filo Marco Puerta Ingreso Piso2 CR23;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Ingreso Escalera 1 Piso CR23;PhysicalAreas;name;Pared Fachada Interior Ingreso Piso2 CR23;;Muchos a Muchos Bidirecccional No.7
PhysicalSpaces;name;Ingreso Escalera 1 Piso CR23;PhysicalAreas;name;Pared Frontal Ingreso Piso2 CR23;;Muchos a Muchos Bidirecccional No.7
