From;FromProperty;FromValue;To;ToProperty;ToValue;Name;Cardinalities
PhysicalAreasTypes;name;Marco Vacios;PhysicalAreas;name;Marco Vacio PFI Patio L4;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Marco Vacios;PhysicalAreas;name;Marco Vacio PFR Balcon A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Marco Vacios;PhysicalAreas;name;Marco Vacio Placa Piso3;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Marco Vacios;PhysicalAreas;name;Marco Vacio PLD Balcon A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Marco Vacios;PhysicalAreas;name;Marco Vacio PLI Baño L2;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Marco Vacios;PhysicalAreas;name;Marco Vacio PLI Baño L3;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Marco Vacios;PhysicalAreas;name;Marco Vacio PLI Cocina L2;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Marco Ventanas;PhysicalAreas;name;Marco Ventana Calados PFR Alcoba2 A201;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Marco Ventanas;PhysicalAreas;name;Marco Ventana PFR Alcoba1 A201;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Marco Ventanas;PhysicalAreas;name;Marco Ventana PFR Alcoba1 A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Marco Ventanas;PhysicalAreas;name;Marco Ventana PFR Alcoba2 A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Marco Ventanas;PhysicalAreas;name;Marco Ventana PFR Balcon A201;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Marco Ventanas;PhysicalAreas;name;Marco Ventana PFR Balcon Alcoba1 A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Marco Ventanas;PhysicalAreas;name;Marco Ventana PFR Balcon Alcoba2 A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Marco Ventanas;PhysicalAreas;name;Marco Ventana PFR Sala Comedor A201;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Marco Ventanas;PhysicalAreas;name;Marco Ventana PLD Alcoba L4;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Marco Ventanas;PhysicalAreas;name;Marco Ventana PLD Local L2;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Marco Ventanas;PhysicalAreas;name;Marco Ventana PLD Sala Comedor A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared de mediania Garaje L1;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Fachada Interior Alcoba L4;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Fachada Interior Alcoba1 A201;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Fachada Interior Alcoba1 A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Fachada Interior Alcoba2 A201;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Fachada Interior Alcoba2 A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Fachada Interior Balcon A201;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Fachada Interior Balcon A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Fachada Interior Balcon Alcoba1 A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Fachada Interior Balcon Alcoba2 A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Fachada Interior Baño A201;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Fachada Interior Baño A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Fachada Interior Baño Cocina A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Fachada Interior Baño L1;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Fachada Interior Baño L4;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Fachada Interior Baño L5;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Fachada Interior Cocina A201;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Fachada Interior Cocina A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Fachada Interior Cocina L1;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Fachada Interior Escalera Piso2 CR23;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Fachada Interior Ingreso Piso2 CR23;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Fachada Interior Local L1;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Fachada Interior Local L2;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Fachada Interior Local L3;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Fachada Interior Local L4;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Fachada Interior Local L5;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Fachada Interior Patio L4;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Fachada Interior Rincon L2;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Fachada Interior Rincon L3;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Fachada Interior Sala Comedor A201;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Fachada Interior Sala Comedor A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Fachada Piso1 CL46;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Fachada Piso1 CR23;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Fachada Piso2 CL46;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Fachada Piso2 CR23;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Frontal Alcoba L4;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Frontal Alcoba1 A201;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Frontal Alcoba1 A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Frontal Alcoba2 A201;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Frontal Alcoba2 A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Frontal Balcon A201;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Frontal Balcon A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Frontal Balcon Alcoba1 A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Frontal Balcon Alcoba2 A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Frontal Baño A201;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Frontal Baño A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Frontal Baño Cocina A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Frontal Baño L1;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Frontal Baño L2;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Frontal Baño L3;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Frontal Baño L4;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Frontal Baño L5;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Frontal Cocina A201;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Frontal Cocina A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Frontal Cocina L1;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Frontal Cocina L4;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Frontal Escalera Piso2 CR23;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Frontal Ingreso Piso2 CR23;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Frontal Local L1;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Frontal Local L2;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Frontal Local L3;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Frontal Local L4;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Frontal Local L5;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Frontal Pasillo A201;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Frontal Pasillo A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Frontal Pasillo Piso2 CR23;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Frontal Patio L4;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Frontal Rincon L2;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Frontal Rincon L3;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Frontal Sala Comedor A201;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Frontal Sala Comedor A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Derecho Alcoba L4;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Derecho Alcoba1 A201;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Derecho Alcoba1 A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Derecho Alcoba2 A201;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Derecho Alcoba2 A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Derecho Balcon A201;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Derecho Balcon A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Derecho Balcon Alcoba1 A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Derecho Balcon Alcoba2 A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Derecho Baño A201;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Derecho Baño A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Derecho Baño Cocina A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Derecho Baño L1;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Derecho Baño L2;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Derecho Baño L3;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Derecho Baño L4;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Derecho Baño L5;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Derecho Cocina A201;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Derecho Cocina A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Derecho Cocina L1;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Derecho Cocina L4;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Derecho Escalera Piso2 CR23;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Derecho Ingreso Piso2 CR23;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Derecho Local  L1;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Derecho Local L2;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Derecho Local L3;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Derecho Local L4;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Derecho Local L5;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Derecho Pasillo A201;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Derecho Pasillo A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Derecho Patio L4;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Derecho Rincon L2;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Derecho Rincon L3;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Derecho Sala Comedor A201;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Derecho Sala Comedor A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Izquierdo Alcoba L4;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Izquierdo Alcoba1 A201;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Izquierdo Alcoba1 A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Izquierdo Alcoba2 A201;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Izquierdo Alcoba2 A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Izquierdo Balcon A201;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Izquierdo Balcon A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Izquierdo Balcon Alcoba1 A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Izquierdo Balcon Alcoba2 A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Izquierdo Baño A201;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Izquierdo Baño A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Izquierdo Baño Cocina A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Izquierdo Baño L1;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Izquierdo Baño L2;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Izquierdo Baño L3;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Izquierdo Baño L4;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Izquierdo Baño L5;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Izquierdo Cocina A201;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Izquierdo Cocina A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Izquierdo Cocina L1;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Izquierdo Cocina L4;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Izquierdo Escalera Piso2 CR23;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Izquierdo Local  L1;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Izquierdo Local L2;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Izquierdo Local L3;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Izquierdo Local L4;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Izquierdo Local L5;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Izquierdo Pasillo A201;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Izquierdo Pasillo A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Izquierdo Patio L4;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Izquierdo Sala Comedor A201;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Paredes;PhysicalAreas;name;Pared Lado Izquierdo Sala Comedor A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Pisos;PhysicalAreas;name;Piso Alcoba  L4;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Pisos;PhysicalAreas;name;Piso Alcoba1 A201;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Pisos;PhysicalAreas;name;Piso Alcoba1 A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Pisos;PhysicalAreas;name;Piso Alcoba2 A201;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Pisos;PhysicalAreas;name;Piso Alcoba2 A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Pisos;PhysicalAreas;name;Piso Balcon A201;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Pisos;PhysicalAreas;name;Piso Balcon A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Pisos;PhysicalAreas;name;Piso Balcon Alcoba1 A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Pisos;PhysicalAreas;name;Piso Balcon Alcoba2 A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Pisos;PhysicalAreas;name;Piso Baño  L2;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Pisos;PhysicalAreas;name;Piso Baño  L3;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Pisos;PhysicalAreas;name;Piso Baño  L4;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Pisos;PhysicalAreas;name;Piso Baño  L5;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Pisos;PhysicalAreas;name;Piso Baño A201;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Pisos;PhysicalAreas;name;Piso Baño A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Pisos;PhysicalAreas;name;Piso Baño Cocina A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Pisos;PhysicalAreas;name;Piso Baño L1;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Pisos;PhysicalAreas;name;Piso Cocina  L4;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Pisos;PhysicalAreas;name;Piso Cocina A201;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Pisos;PhysicalAreas;name;Piso Cocina A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Pisos;PhysicalAreas;name;Piso Cocina L1;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Pisos;PhysicalAreas;name;Piso Garaje L1;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Pisos;PhysicalAreas;name;Piso Ingreso Piso2 CR23;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Pisos;PhysicalAreas;name;Piso Local  L1;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Pisos;PhysicalAreas;name;Piso Local  L2;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Pisos;PhysicalAreas;name;Piso Local  L3;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Pisos;PhysicalAreas;name;Piso Local  L4;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Pisos;PhysicalAreas;name;Piso Local  L5;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Pisos;PhysicalAreas;name;Piso Pasillo A201;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Pisos;PhysicalAreas;name;Piso Pasillo A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Pisos;PhysicalAreas;name;Piso Pasillo Piso2 CR23;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Pisos;PhysicalAreas;name;Piso Patio  L4;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Pisos;PhysicalAreas;name;Piso Rincon  L2;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Pisos;PhysicalAreas;name;Piso Rincon  L3;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Pisos;PhysicalAreas;name;Piso Sala Comedor A201;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Placas;PhysicalAreas;name;Placa Piso2 CR23;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Placas;PhysicalAreas;name;Placa Piso3 CR23;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Portones;PhysicalAreas;name;Porton Local L1;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Portones;PhysicalAreas;name;Porton Local L2;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Portones;PhysicalAreas;name;Porton Local L3;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Portones;PhysicalAreas;name;Porton Local L5;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Puertas;PhysicalAreas;name;Puerta A201;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Puertas;PhysicalAreas;name;Puerta A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Puertas;PhysicalAreas;name;Puerta Alcoba L4;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Puertas;PhysicalAreas;name;Puerta Alcoba1 A201;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Puertas;PhysicalAreas;name;Puerta Alcoba1 A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Puertas;PhysicalAreas;name;Puerta Alcoba2 A201;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Puertas;PhysicalAreas;name;Puerta Alcoba2 A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Puertas;PhysicalAreas;name;Puerta Balcon A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Puertas;PhysicalAreas;name;Puerta Balcon Alcoba1 A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Puertas;PhysicalAreas;name;Puerta Balcon Alcoba2 A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Puertas;PhysicalAreas;name;Puerta Baño A201;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Puertas;PhysicalAreas;name;Puerta Baño A202;;Uno a Muchos Bidirecccional No.5
PhysicalAreasTypes;name;Puertas;PhysicalAreas;name;Puerta Baño L1;;Uno a Muchos Bidirecccional No.5
